req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-00078,SRC-01:P001184,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""25. SANDBOXING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00079,SRC-01:P001192,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""26. COMMAND / CLI GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00080,SRC-01:P001206,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""27. OBSERVABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00081,SRC-01:P001217,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""28. AUDIT TRAIL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00082,SRC-01:P001221,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""29. VERSIONING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00083,SRC-01:P001231,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""30. TEST PYRAMID"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00084,SRC-01:P001244,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""31. PROPERTY / INVARIANT TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00085,SRC-01:P001249,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""32. FAILURE INJECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00086,SRC-01:P001263,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""33. DATA CONTRACTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00087,SRC-01:P001274,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""34. SERIALIZATION SAFETY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00088,SRC-01:P001277,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""35. BACKWARD COMPATIBILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00089,SRC-01:P001285,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""36. STATE MACHINE AUDIT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00090,SRC-01:P001294,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""37. GATE ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00091,SRC-01:P001304,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""38. HUMAN-IN-THE-LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00092,SRC-01:P001311,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""39. COST OPTIMIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00093,SRC-01:P001316,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""40. CAPABILITY MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00094,SRC-01:P001320,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""41. SKILL ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00095,SRC-01:P001331,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""42. AGENT ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00096,SRC-01:P001340,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""43. MCP ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00097,SRC-01:P001350,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""44. CONTEXT MANAGEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00098,SRC-01:P001360,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""45. KNOWLEDGE ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00099,SRC-01:P001364,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""46. EVIDENCE GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00100,SRC-01:P001368,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""47. PROVENANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00101,SRC-01:P001379,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""48. RESEARCH FALSIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00102,SRC-01:P001383,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""49. NOVELTY CONTROL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00103,SRC-01:P001392,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""50. AUTONOMOUS SEARCH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00104,SRC-01:P001396,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""51. DECISION ENGINE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00105,SRC-01:P001407,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""52. UNCERTAINTY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00106,SRC-01:P001410,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""53. STOP CONDITIONS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00107,SRC-01:P001419,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""54. ANTI-LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00108,SRC-01:P001428,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""55. REGRESSION FIREWALL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00109,SRC-01:P001435,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""56. CHANGE CONTROL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00110,SRC-01:P001439,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""57. RESEARCH/PRODUCT SEPARATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00111,SRC-01:P001443,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""58. IMPLEMENTATION STATUS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00112,SRC-01:P001447,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""59. FINAL GAP MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00113,SRC-01:P001450,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""60. REQUIRED DELIVERABLES"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00114,SRC-01:P001476,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""61. EXECUTION ORDER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00115,SRC-01:P001498,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""62. DO NOT PREMATURELY IMPLEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00116,SRC-01:P001501,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""63. DO NOT ASK UNNECESSARY QUESTIONS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00117,SRC-01:P001506,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""64. DO NOT INVENT EVIDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00118,SRC-01:P001510,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""65. DO NOT OPTIMIZE FOR APPEARANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
