req_id,source_ref,quote_ref,normalized_requirement,type,scope,verifiable,notes
REQ-00064,SRC-01:P001000,9e80a97f39b8ce71b8ba629597da0b54d2fff6fccebdabe88df843aa5726f1f7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""11. REPRODUCIBILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=11. REPRODUCIBILITY; disposition=KEEP_GOVERNANCE
REQ-00065,SRC-01:P001013,3ca4c4c6cbdec1246387698f1d5b2f585e2fc34d7e173994e917a8af78d6aa42,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""12. STATISTICAL VALIDITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=12. STATISTICAL VALIDITY; disposition=KEEP_GOVERNANCE
REQ-00066,SRC-01:P001028,f25690d7a5d0d5c26d5e10f435a393e53b991c55e3acdaf8fbec7a6e80954699,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""13. ECONOMIC VALIDITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=13. ECONOMIC VALIDITY; disposition=KEEP_GOVERNANCE
REQ-00067,SRC-01:P001034,94042eaec5beb32620ed853146c4784153d7026df7a6f02a743bd43b2a3d90e8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""14. SELF-REPAIR"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=14. SELF-REPAIR; disposition=KEEP_GOVERNANCE
REQ-00068,SRC-01:P001042,42bd30c398e6fe61363660e1f44b358aba9d949b1383830c98a4fafd1868e354,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""15. AUTONOMOUS RESEARCH LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=15. AUTONOMOUS RESEARCH LOOP; disposition=KEEP_GOVERNANCE
REQ-00069,SRC-01:P001047,812befa0682c9cb7d7020d0383248cfd891e69a1986c598be3f2ada7d936a956,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""16. AUTONOMOUS CAPABILITY ACQUISITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=16. AUTONOMOUS CAPABILITY ACQUISITION; disposition=KEEP_GOVERNANCE
REQ-00070,SRC-01:P001052,91c35abddf775dede7f1ea7592995b3e1841877d5ca629a46813879b580ef9d8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""17. OSS / SKILL GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=17. OSS / SKILL GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-00071,SRC-01:P001069,566f4870a5f12397de901e770e005cda40709f672430ee4b599348c71981c40e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""18. ZERO-COST / LOW-COST / PERMANENT OPERATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=18. ZERO-COST / LOW-COST / PERMANENT OPERATION; disposition=KEEP_GOVERNANCE
REQ-00072,SRC-01:P001089,c720065b0389fb191a2e5bbadcb1c411a5a5e5a51bc71e1dd1ac8c07aad34800,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""19. RESOURCE SURVIVAL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=19. RESOURCE SURVIVAL; disposition=KEEP_GOVERNANCE
REQ-00073,SRC-01:P001105,db5b8acf1a7a2926fcf784306b37ab218a6d6ac1a9029fc4c4f4e83069875ec3,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""20. GITHUB / CODESPACES RESILIENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=20. GITHUB / CODESPACES RESILIENCE; disposition=KEEP_GOVERNANCE
REQ-00074,SRC-01:P001111,905277823999ac53d5538cbbf52fcec4012b302ebc57d26381a4cf14f75b9ce7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""21. COMPUTATIONAL PERFORMANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=21. COMPUTATIONAL PERFORMANCE; disposition=KEEP_GOVERNANCE
REQ-00075,SRC-01:P001146,687086184cac04caa01f16c7b4ad4f0e42a0e973cdc7aa883056f308d83eee98,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""22. ALGORITHMIC SUPERIORITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=22. ALGORITHMIC SUPERIORITY; disposition=KEEP_GOVERNANCE
REQ-00076,SRC-01:P001154,6ef2eaafb8e4b25a1a406e2298b10d0ddc0dc33ea32d9fd9444b44e8c981e710,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""23. COMPUTATION BENCHMARKING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=23. COMPUTATION BENCHMARKING; disposition=KEEP_GOVERNANCE
REQ-00077,SRC-01:P001168,9927137bb03e58b33d1b8b566d31abf8d8c243d17b390511992442a09a305971,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""24. SECURITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=24. SECURITY; disposition=KEEP_GOVERNANCE
REQ-00078,SRC-01:P001184,b648bef05f68078c69e9e31102ccd5136d6d73d861049bd05316bd32be0cb2a3,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""25. SANDBOXING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=25. SANDBOXING; disposition=KEEP_GOVERNANCE
REQ-00079,SRC-01:P001192,dc96698c26043b608ecc1a79b0f6268628e4a9760de2daecfa103795a4a113f6,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""26. COMMAND / CLI GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=26. COMMAND / CLI GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-00080,SRC-01:P001206,8c85aa8556b46a360c6fbb768d81b8a948dc4f3e157a6a8c22620f1be7560b98,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""27. OBSERVABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=27. OBSERVABILITY; disposition=KEEP_GOVERNANCE
REQ-00081,SRC-01:P001217,aa0bfe3c609ceec18803856043996b67be3f883561c208b67dee850f078da423,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""28. AUDIT TRAIL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=28. AUDIT TRAIL; disposition=KEEP_GOVERNANCE
REQ-00082,SRC-01:P001221,76657a1f5c6c5b7e7223cb855080e3cc85d604e0dbffa46ae3296d46962910a0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""29. VERSIONING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=29. VERSIONING; disposition=KEEP_GOVERNANCE
REQ-00083,SRC-01:P001231,6c132fd4560ec45a234297cbe7b3bc74dab77f439dbbb3a307638adb295287a9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""30. TEST PYRAMID"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=30. TEST PYRAMID; disposition=KEEP_GOVERNANCE
REQ-00084,SRC-01:P001244,1d56018e220a5bf0117a9a0042ba3b3f2ede736acdd8577b7cf144f64bc72d72,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""31. PROPERTY / INVARIANT TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=31. PROPERTY / INVARIANT TESTING; disposition=KEEP_GOVERNANCE
REQ-00085,SRC-01:P001249,799a6b31efbcd4dfa448e14fc3735bfda958a867ef8cbcf7f0a31d828f13dbb7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""32. FAILURE INJECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=32. FAILURE INJECTION; disposition=KEEP_GOVERNANCE
REQ-00086,SRC-01:P001263,a03f52642d70976f8340ea27aae83ad5cf0bd5da115afd299c2ecb3e8ce84be8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""33. DATA CONTRACTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=33. DATA CONTRACTS; disposition=KEEP_GOVERNANCE
REQ-00087,SRC-01:P001274,135bc1fe680f1f15b185e77d34953cda961d5e079b175e4979c4c2cd91b75e80,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""34. SERIALIZATION SAFETY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=34. SERIALIZATION SAFETY; disposition=KEEP_GOVERNANCE
REQ-00088,SRC-01:P001277,7b2166b7519e22a0e47df87c54e7973a2b26b381c2c236a75e834db9210dcbb2,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""35. BACKWARD COMPATIBILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=35. BACKWARD COMPATIBILITY; disposition=KEEP_GOVERNANCE
REQ-00089,SRC-01:P001285,b1284841d93f632ab4d8f853ae7d5763ea7a54ce634b39c3acefc3d39a9b3a4e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""36. STATE MACHINE AUDIT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=36. STATE MACHINE AUDIT; disposition=KEEP_GOVERNANCE
REQ-00090,SRC-01:P001294,92a4576027adb9b04da1ae15332e327e30a075d305a5a7a81fe46faa7e57d83d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""37. GATE ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=37. GATE ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-00091,SRC-01:P001304,407bdaf478a7caa66fc56d86512aad7f9afba4bf4a6e793fa7ee020780a806bd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""38. HUMAN-IN-THE-LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",AUTHORITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=38. HUMAN-IN-THE-LOOP; disposition=KEEP_GOVERNANCE
REQ-00092,SRC-01:P001311,b555daaa49ada1db67ee418515a084a8fb4bbbcdc3581c20ce0d745e4911ddcb,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""39. COST OPTIMIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=39. COST OPTIMIZATION; disposition=KEEP_GOVERNANCE
REQ-00093,SRC-01:P001316,e920c26f038239cf2db09cc5cbeb85c31cf865144d722537559729e323ad9941,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""40. CAPABILITY MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=40. CAPABILITY MATRIX; disposition=KEEP_GOVERNANCE
REQ-00094,SRC-01:P001320,3d3f0854ac06d021fde4026cb7589703f504ed12246f5265dd3a7640b8109d84,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""41. SKILL ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=41. SKILL ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-00095,SRC-01:P001331,65959e0dc6bb3630900f6ec97ac334fcb4410d630d39f6df19b823cf8fd06d9e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""42. AGENT ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=42. AGENT ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-00096,SRC-01:P001340,df97164146e972fde1069cee57819c0dc639ce8ef4de0ab38c8e0a0c6746e4fb,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""43. MCP ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=43. MCP ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-00097,SRC-01:P001350,cf3ac3d76005e6494cc8857cfcc97b8309d611e5bf3981a253c1aaacfb32e669,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""44. CONTEXT MANAGEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=44. CONTEXT MANAGEMENT; disposition=KEEP_GOVERNANCE
REQ-00098,SRC-01:P001360,e0cd28154b3aa62863988d2f19acbeac63a2883173d1c25abd6091e55513a1b7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""45. KNOWLEDGE ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=45. KNOWLEDGE ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-00099,SRC-01:P001364,e0c507bfee1a5aa1b0ff5413f1a75a240d752bff10cb545964c8e9d184de2b39,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""46. EVIDENCE GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=46. EVIDENCE GRAPH; disposition=KEEP_GOVERNANCE
REQ-00100,SRC-01:P001368,301a66e8797e4f6e56b95b096b941ac1fc3a409492502fa58474cc4d6746b5cc,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""47. PROVENANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=47. PROVENANCE; disposition=KEEP_GOVERNANCE
REQ-00101,SRC-01:P001379,25a4f04e025ca2b69dc700e4ea4cf1e0304bef5c0c94d438e341997120f8faeb,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""48. RESEARCH FALSIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=48. RESEARCH FALSIFICATION; disposition=KEEP_GOVERNANCE
REQ-00102,SRC-01:P001383,2c768f7665b38e2576b8838b81ffa283b32ea7c520ea4c21d16a3e27e96ce772,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""49. NOVELTY CONTROL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=49. NOVELTY CONTROL; disposition=KEEP_GOVERNANCE
REQ-00103,SRC-01:P001392,4c4956043d90747a33e34c65cce8ce3c5f0a56ff72897678eb2269f1ccaf700f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""50. AUTONOMOUS SEARCH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=50. AUTONOMOUS SEARCH; disposition=KEEP_GOVERNANCE
REQ-00104,SRC-01:P001396,8530328c6ed5e33dcffad0203d4536622176a48fd3e242bc237ec58abbbc2577,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""51. DECISION ENGINE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=51. DECISION ENGINE; disposition=KEEP_GOVERNANCE
REQ-00105,SRC-01:P001407,056ffb1eb1d445480f9ebad8c392b84d1c9579567767d5cdebd92c22f78e41dc,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""52. UNCERTAINTY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=52. UNCERTAINTY; disposition=KEEP_GOVERNANCE
REQ-00106,SRC-01:P001410,821599b71ce5d71f892341f6b49e726aa1f758907a125cdfbd349ff3cd4fdef1,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""53. STOP CONDITIONS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=53. STOP CONDITIONS; disposition=KEEP_GOVERNANCE
REQ-00107,SRC-01:P001419,76f1b904dfdd7e63a09a276e9006770b7362d95a46f7171915c679427cfe9927,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""54. ANTI-LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=54. ANTI-LOOP; disposition=KEEP_GOVERNANCE
